id_cliente,endereco_cliente,regiao,latitude,longitude,tipo_servico_demandado,frequencia_demanda,valor_estimado_servico,veiculo,ano_veiculo
9282,"Av. Paulista, 1963 - Zona Norte, São Paulo - SP",Zona Norte,-23.500563937109042,-46.66400264795577,Freios,Anual,527.85,Mercedes-Benz C180,2018
9283,"Av. Brigadeiro Faria Lima, 1790 - Zona Norte, São Paulo - SP",Zona Norte,-23.46556733537149,-46.63287948916977,Pintura,Semestral,554.26,Jeep Renegade,2010
9284,"Rua da Consolação, 1031 - Zona Norte, São Paulo - SP",Zona Norte,-23.479624598148202,-46.633339407845085,Balanceamento,Trimestral,589.64,Jeep Renegade,2012
9285,"Av. Rebouças, 665 - Zona Norte, São Paulo - SP",Zona Norte,-23.484264381348172,-46.66689429651632,Funilaria,Trimestral,366.6,Honda Civic,2013
9286,"Av. Sumaré, 833 - Zona Norte, São Paulo - SP",Zona Norte,-23.497939096235818,-46.63614196989289,Motor,Semestral,437.98,Jeep Renegade,2023
9287,"Av. Sumaré, 1947 - Zona Norte, São Paulo - SP",Zona Norte,-23.48772935385331,-46.63980496028096,Motor,Mensal,546.05,Hyundai HB20,2024
9288,"Av. Rebouças, 1767 - Zona Norte, São Paulo - SP",Zona Norte,-23.531218001356695,-46.66219717179414,Pintura,Anual,583.41,Land Rover Evoque,2023
9289,"Av. Rebouças, 1010 - Zona Norte, São Paulo - SP",Zona Norte,-23.49958011327676,-46.63835097988381,Troca de Óleo,Semestral,434.16,Fiat Argo,2018
9290,"Rua da Consolação, 519 - Zona Norte, São Paulo - SP",Zona Norte,-23.48577796912328,-46.659935761755456,Ar Condicionado,Anual,378.89,Volkswagen Golf,2015
9291,"Rua Pamplona, 1743 - Zona Norte, São Paulo - SP",Zona Norte,-23.477616442154012,-46.66384530719308,Alinhamento,Anual,423.04,Toyota Corolla,2010
9292,"Av. Rebouças, 109 - Zona Norte, São Paulo - SP",Zona Norte,-23.51944340916432,-46.609331697725324,Balanceamento,Mensal,378.59,Jeep Renegade,2015
9293,"Av. Santo Amaro, 1730 - Zona Norte, São Paulo - SP",Zona Norte,-23.45745475904401,-46.660639906089585,Pintura,Semestral,317.83,Nissan Kicks,2024
9294,"Av. Brigadeiro Faria Lima, 990 - Zona Norte, São Paulo - SP",Zona Norte,-23.493636071272633,-46.64595058629394,Pintura,Mensal,379.53,Chevrolet Onix,2020
9295,"Av. Brigadeiro Faria Lima, 1421 - Zona Norte, São Paulo - SP",Zona Norte,-23.43908898559548,-46.65926980421476,Funilaria,Anual,376.25,Volkswagen Golf,2015
9296,"Av. Sumaré, 1391 - Zona Norte, São Paulo - SP",Zona Norte,-23.515682059566497,-46.65219852462421,Pintura,Mensal,547.52,Renault Kwid,2021
9297,"Av. Paulista, 1658 - Zona Norte, São Paulo - SP",Zona Norte,-23.503978142675013,-46.654560795326866,Ar Condicionado,Trimestral,319.86,Renault Kwid,2019
9298,"Rua Vergueiro, 116 - Zona Norte, São Paulo - SP",Zona Norte,-23.502069786492616,-46.62072650669257,Troca de Óleo,Semestral,583.98,Volkswagen Golf,2018
9299,"Rua Oscar Freire, 1749 - Zona Norte, São Paulo - SP",Zona Norte,-23.523090898264474,-46.65674728329842,Elétrica,Mensal,337.29,Hyundai HB20,2025
9300,"Av. Brigadeiro Faria Lima, 1959 - Zona Norte, São Paulo - SP",Zona Norte,-23.489160943492315,-46.675091763670615,Suspensão,Trimestral,433.1,Land Rover Evoque,2021
9301,"Av. Sumaré, 1946 - Zona Norte, São Paulo - SP",Zona Norte,-23.494689501965492,-46.672817429559274,Motor,Anual,366.96,Fiat Argo,2014
9302,"Rua Oscar Freire, 1765 - Zona Norte, São Paulo - SP",Zona Norte,-23.467524218065456,-46.646128430120534,Troca de Óleo,Trimestral,324.2,Hyundai HB20,2012
9303,"Av. Santo Amaro, 1575 - Zona Norte, São Paulo - SP",Zona Norte,-23.48120817600421,-46.65734869919187,Elétrica,Trimestral,382.39,Jeep Renegade,2016
9304,"Rua da Consolação, 1403 - Zona Norte, São Paulo - SP",Zona Norte,-23.50741838876988,-46.651763590822966,Motor,Mensal,354.85,Ford Focus,2021
9305,"Av. Paulista, 1400 - Zona Norte, São Paulo - SP",Zona Norte,-23.482857652828038,-46.65684855181036,Balanceamento,Mensal,373.32,Land Rover Evoque,2021
9306,"Av. Ibirapuera, 221 - Zona Norte, São Paulo - SP",Zona Norte,-23.525547330473522,-46.633915997161324,Motor,Mensal,540.85,Honda Civic,2020
9307,"Rua Pamplona, 1861 - Zona Norte, São Paulo - SP",Zona Norte,-23.515699628702553,-46.63593593158836,Alinhamento,Anual,411.9,Nissan Kicks,2018
9308,"Av. Sumaré, 1295 - Zona Norte, São Paulo - SP",Zona Norte,-23.480253830500757,-46.653164418667,Troca de Óleo,Semestral,586.88,Hyundai HB20,2014
9309,"Av. Ibirapuera, 636 - Zona Norte, São Paulo - SP",Zona Norte,-23.496212449378902,-46.65228323813025,Elétrica,Mensal,475.85,Land Rover Evoque,2019
9310,"Av. Rebouças, 737 - Zona Norte, São Paulo - SP",Zona Norte,-23.53009627826997,-46.65183382416079,Funilaria,Trimestral,521.47,Hyundai HB20,2010
9311,"Rua da Consolação, 1994 - Zona Norte, São Paulo - SP",Zona Norte,-23.517403670251287,-46.658412222883655,Funilaria,Anual,416.49,Ford Focus,2025
9312,"Rua Vergueiro, 1424 - Zona Norte, São Paulo - SP",Zona Norte,-23.490542259642787,-46.65458374961042,Alinhamento,Semestral,497.04,Honda Civic,2021
9313,"Av. Ibirapuera, 660 - Zona Norte, São Paulo - SP",Zona Norte,-23.49010664896355,-46.69422111221702,Alinhamento,Trimestral,547.7,Audi A3,2022
9314,"Rua Pamplona, 1622 - Zona Norte, São Paulo - SP",Zona Norte,-23.49937677415941,-46.66303926699476,Alinhamento,Anual,485.09,Honda Civic,2011
9315,"Av. Santo Amaro, 1914 - Zona Norte, São Paulo - SP",Zona Norte,-23.468412125546045,-46.66332978091706,Pintura,Anual,594.13,Renault Kwid,2014
9316,"Av. Sumaré, 363 - Zona Norte, São Paulo - SP",Zona Norte,-23.5027919884971,-46.639111067893715,Suspensão,Trimestral,572.48,Renault Kwid,2022
9317,"Av. Brigadeiro Faria Lima, 338 - Zona Norte, São Paulo - SP",Zona Norte,-23.497403847688737,-46.65315987227102,Pintura,Semestral,333.91,Nissan Kicks,2022
9318,"Rua Vergueiro, 1353 - Zona Norte, São Paulo - SP",Zona Norte,-23.52018032757849,-46.648558882355964,Pintura,Semestral,393.73,Toyota Corolla,2022
9319,"Rua Oscar Freire, 649 - Zona Norte, São Paulo - SP",Zona Norte,-23.537157356358065,-46.6611706817469,Troca de Óleo,Semestral,430.86,Honda Civic,2010
9320,"Av. Brigadeiro Faria Lima, 1871 - Zona Norte, São Paulo - SP",Zona Norte,-23.543399422455394,-46.612119860418424,Motor,Anual,370.39,Honda Civic,2019
9321,"Av. Santo Amaro, 1277 - Zona Norte, São Paulo - SP",Zona Norte,-23.48609494846721,-46.67912078095897,Ar Condicionado,Mensal,405.71,Jeep Renegade,2025
9322,"Rua Augusta, 579 - Zona Norte, São Paulo - SP",Zona Norte,-23.511669268155256,-46.656475893265686,Balanceamento,Trimestral,349.5,Volvo XC40,2013
9323,"Rua Pamplona, 1802 - Zona Norte, São Paulo - SP",Zona Norte,-23.468615396944507,-46.662462672497455,Alinhamento,Mensal,426.34,BMW 320i,2025
9324,"Av. Rebouças, 1771 - Zona Norte, São Paulo - SP",Zona Norte,-23.517226536948034,-46.63443334770697,Balanceamento,Mensal,523.3,Chevrolet Onix,2023
9325,"Rua Pamplona, 1639 - Zona Norte, São Paulo - SP",Zona Norte,-23.488988275947154,-46.63320380005278,Pintura,Mensal,374.04,Fiat Argo,2023
9326,"Rua Augusta, 1590 - Zona Norte, São Paulo - SP",Zona Norte,-23.515829840681807,-46.64391641902271,Motor,Anual,437.99,Volkswagen Golf,2023
9327,"Rua Vergueiro, 1373 - Zona Norte, São Paulo - SP",Zona Norte,-23.495700647714422,-46.63905172627409,Motor,Anual,319.24,Land Rover Evoque,2022
9328,"Rua Teodoro Sampaio, 1579 - Zona Norte, São Paulo - SP",Zona Norte,-23.48182710472713,-46.626013860379956,Funilaria,Trimestral,434.92,Hyundai HB20,2014
9329,"Rua Augusta, 432 - Zona Norte, São Paulo - SP",Zona Norte,-23.508704293388043,-46.673131230808266,Alinhamento,Anual,448.89,Honda Civic,2023
9330,"Av. Paulista, 1921 - Zona Norte, São Paulo - SP",Zona Norte,-23.51015648481197,-46.64945843566651,Motor,Trimestral,489.74,Toyota Corolla,2022
9331,"Av. Paulista, 448 - Zona Norte, São Paulo - SP",Zona Norte,-23.476821128868696,-46.61852971000561,Suspensão,Trimestral,504.57,Fiat Argo,2016
9332,"Rua Augusta, 1791 - Zona Norte, São Paulo - SP",Zona Norte,-23.50006178410613,-46.660924660363676,Freios,Trimestral,382.11,Fiat Argo,2015
9333,"Rua da Consolação, 789 - Zona Norte, São Paulo - SP",Zona Norte,-23.49538864419207,-46.66953148665635,Suspensão,Trimestral,364.36,Chevrolet Onix,2018
9334,"Rua Teodoro Sampaio, 868 - Zona Norte, São Paulo - SP",Zona Norte,-23.53769873014136,-46.6534253743648,Elétrica,Semestral,549.83,Ford Focus,2013
9335,"Rua da Consolação, 1765 - Zona Norte, São Paulo - SP",Zona Norte,-23.46970581427145,-46.66503681066379,Pintura,Anual,541.93,Hyundai HB20,2013
9336,"Av. Rebouças, 206 - Zona Norte, São Paulo - SP",Zona Norte,-23.517423976045528,-46.66493951332875,Suspensão,Trimestral,476.91,Volkswagen Golf,2024
9337,"Av. Sumaré, 859 - Zona Norte, São Paulo - SP",Zona Norte,-23.55665930357332,-46.69354228266118,Motor,Mensal,524.28,Chevrolet Onix,2018
9338,"Rua Teodoro Sampaio, 486 - Zona Norte, São Paulo - SP",Zona Norte,-23.526090435393723,-46.65165668109045,Pintura,Mensal,382.05,Toyota Corolla,2014
9339,"Av. Sumaré, 1220 - Zona Norte, São Paulo - SP",Zona Norte,-23.531026675064513,-46.62207048959392,Pintura,Semestral,356.32,Volkswagen Golf,2013
9340,"Av. Brigadeiro Faria Lima, 1584 - Zona Norte, São Paulo - SP",Zona Norte,-23.486350327105253,-46.65246355159765,Suspensão,Semestral,456.54,Volkswagen Golf,2014
9341,"Rua Augusta, 195 - Zona Norte, São Paulo - SP",Zona Norte,-23.499018229115368,-46.674956497575245,Elétrica,Anual,451.97,Volkswagen Golf,2016
9342,"Rua da Consolação, 497 - Zona Norte, São Paulo - SP",Zona Norte,-23.48565195536397,-46.67870098216977,Freios,Trimestral,484.16,Ford Focus,2019
9343,"Rua Vergueiro, 658 - Zona Norte, São Paulo - SP",Zona Norte,-23.526230197542425,-46.693985214856475,Motor,Trimestral,556.6,Chevrolet Onix,2015
9344,"Av. Ibirapuera, 1641 - Zona Norte, São Paulo - SP",Zona Norte,-23.48371740430193,-46.674677997996376,Pintura,Anual,490.63,Nissan Kicks,2025
9345,"Av. Rebouças, 1026 - Zona Norte, São Paulo - SP",Zona Norte,-23.47788471362144,-46.6511595044335,Elétrica,Trimestral,464.89,Land Rover Evoque,2021
9346,"Rua Oscar Freire, 235 - Zona Norte, São Paulo - SP",Zona Norte,-23.4886985795117,-46.636051763040605,Funilaria,Mensal,311.73,Hyundai HB20,2014
9347,"Rua da Consolação, 507 - Zona Norte, São Paulo - SP",Zona Norte,-23.490151052026544,-46.64119381080395,Funilaria,Trimestral,373.07,Ford Focus,2023
9348,"Av. Ibirapuera, 1451 - Zona Norte, São Paulo - SP",Zona Norte,-23.548357117835703,-46.650940500973384,Freios,Anual,457.36,Renault Kwid,2016
9349,"Av. Paulista, 1799 - Zona Norte, São Paulo - SP",Zona Norte,-23.50005971001317,-46.658691881134914,Freios,Trimestral,597.17,Jeep Renegade,2021
9350,"Rua Vergueiro, 1304 - Zona Norte, São Paulo - SP",Zona Norte,-23.494826274640175,-46.65214424074253,Ar Condicionado,Semestral,318.11,Jeep Renegade,2019
9351,"Av. Paulista, 614 - Zona Norte, São Paulo - SP",Zona Norte,-23.493517106942996,-46.65474473554323,Motor,Semestral,443.27,Renault Kwid,2023
9352,"Av. Paulista, 1001 - Zona Norte, São Paulo - SP",Zona Norte,-23.49507634375255,-46.61213774975523,Suspensão,Trimestral,598.57,Toyota Corolla,2010
9353,"Rua Augusta, 923 - Zona Norte, São Paulo - SP",Zona Norte,-23.500289028039575,-46.660853338598,Funilaria,Anual,360.28,Volvo XC40,2016
9354,"Rua Teodoro Sampaio, 1642 - Zona Norte, São Paulo - SP",Zona Norte,-23.497735469205626,-46.6619785478095,Troca de Óleo,Mensal,488.05,Chevrolet Onix,2021
9355,"Rua da Consolação, 1071 - Zona Norte, São Paulo - SP",Zona Norte,-23.50213394185153,-46.65157772029122,Alinhamento,Anual,424.18,Mercedes-Benz C180,2016
9356,"Av. Sumaré, 1926 - Zona Norte, São Paulo - SP",Zona Norte,-23.510079302391286,-46.63659452992602,Ar Condicionado,Mensal,578.97,Chevrolet Onix,2011
9357,"Av. Sumaré, 1585 - Zona Norte, São Paulo - SP",Zona Norte,-23.514616437509225,-46.626800624952324,Freios,Anual,333.78,Hyundai HB20,2025
9358,"Av. Sumaré, 1017 - Zona Norte, São Paulo - SP",Zona Norte,-23.518551480623113,-46.649948616131404,Troca de Óleo,Trimestral,561.93,Chevrolet Onix,2013
9359,"Rua Pamplona, 1649 - Zona Norte, São Paulo - SP",Zona Norte,-23.507767614938473,-46.63479995277448,Alinhamento,Trimestral,447.78,Fiat Argo,2022
9360,"Av. Brigadeiro Faria Lima, 176 - Zona Norte, São Paulo - SP",Zona Norte,-23.50297095853228,-46.648923274663765,Funilaria,Semestral,565.41,Fiat Argo,2019
9361,"Rua Vergueiro, 933 - Zona Norte, São Paulo - SP",Zona Norte,-23.479141815334103,-46.632103392292386,Pintura,Trimestral,559.94,Honda Civic,2024
9362,"Av. Sumaré, 1709 - Zona Norte, São Paulo - SP",Zona Norte,-23.4840022408878,-46.645979385722455,Pintura,Semestral,476.57,Chevrolet Onix,2021
9363,"Av. Paulista, 1454 - Zona Norte, São Paulo - SP",Zona Norte,-23.501778783062942,-46.63318581329512,Suspensão,Semestral,383.11,Ford Focus,2011
9364,"Rua Vergueiro, 103 - Zona Norte, São Paulo - SP",Zona Norte,-23.46870629000462,-46.64881656441809,Troca de Óleo,Trimestral,464.69,Ford Focus,2023
9365,"Rua da Consolação, 584 - Zona Norte, São Paulo - SP",Zona Norte,-23.48649712319734,-46.67118604337917,Pintura,Mensal,536.84,Volkswagen Golf,2020
9366,"Rua Vergueiro, 1798 - Zona Norte, São Paulo - SP",Zona Norte,-23.49917451271966,-46.686098459845965,Pintura,Anual,597.63,Jeep Renegade,2017
9367,"Rua Oscar Freire, 379 - Zona Norte, São Paulo - SP",Zona Norte,-23.483618198796723,-46.664440102356465,Suspensão,Anual,379.46,Chevrolet Onix,2016
9368,"Av. Santo Amaro, 1456 - Zona Norte, São Paulo - SP",Zona Norte,-23.491467834175637,-46.645791051256026,Alinhamento,Semestral,453.93,Honda Civic,2018
9369,"Av. Santo Amaro, 553 - Zona Norte, São Paulo - SP",Zona Norte,-23.495620157904643,-46.64571906824174,Elétrica,Mensal,359.41,Renault Kwid,2012
9370,"Av. Santo Amaro, 1111 - Zona Norte, São Paulo - SP",Zona Norte,-23.510473156117992,-46.66727247138553,Suspensão,Anual,513.94,Jeep Renegade,2013
9371,"Av. Paulista, 1969 - Zona Norte, São Paulo - SP",Zona Norte,-23.497900570853155,-46.64306097892011,Funilaria,Semestral,440.54,Toyota Corolla,2014
9372,"Rua Pamplona, 422 - Zona Norte, São Paulo - SP",Zona Norte,-23.537923614722,-46.67856765221597,Ar Condicionado,Semestral,339.33,Chevrolet Onix,2015
9373,"Rua Oscar Freire, 1862 - Zona Norte, São Paulo - SP",Zona Norte,-23.490815204278178,-46.652442338732456,Funilaria,Semestral,586.78,Toyota Corolla,2015
9374,"Av. Brigadeiro Faria Lima, 1794 - Zona Norte, São Paulo - SP",Zona Norte,-23.521093051401383,-46.639380193557415,Alinhamento,Anual,364.35,Land Rover Evoque,2022
9375,"Rua Vergueiro, 888 - Zona Norte, São Paulo - SP",Zona Norte,-23.497251455213203,-46.66864976000328,Ar Condicionado,Anual,573.13,Chevrolet Onix,2021
9376,"Rua da Consolação, 1996 - Zona Norte, São Paulo - SP",Zona Norte,-23.524886810238623,-46.63165359334059,Troca de Óleo,Anual,429.17,BMW 320i,2015
9377,"Av. Paulista, 1848 - Zona Norte, São Paulo - SP",Zona Norte,-23.53091150526231,-46.65965012574053,Suspensão,Semestral,483.62,Hyundai HB20,2021
9378,"Rua Vergueiro, 330 - Zona Norte, São Paulo - SP",Zona Norte,-23.50181576537215,-46.64428137334898,Alinhamento,Mensal,480.65,Jeep Renegade,2025
9379,"Rua Oscar Freire, 1470 - Zona Norte, São Paulo - SP",Zona Norte,-23.509264642727175,-46.652482282249444,Elétrica,Anual,576.26,Jeep Renegade,2020
9380,"Rua Oscar Freire, 1967 - Zona Norte, São Paulo - SP",Zona Norte,-23.495692274494665,-46.66278411159392,Elétrica,Mensal,547.49,BMW 320i,2013
9381,"Rua da Consolação, 270 - Zona Norte, São Paulo - SP",Zona Norte,-23.502618302742853,-46.67532430598446,Motor,Mensal,444.57,Fiat Argo,2024
9382,"Rua Oscar Freire, 1397 - Zona Norte, São Paulo - SP",Zona Norte,-23.482356674223933,-46.65917838399774,Elétrica,Anual,448.59,Volkswagen Golf,2021
9383,"Av. Brigadeiro Faria Lima, 219 - Zona Norte, São Paulo - SP",Zona Norte,-23.475852877906092,-46.668803550753644,Troca de Óleo,Mensal,499.22,Volkswagen Golf,2019
9384,"Av. Sumaré, 913 - Zona Norte, São Paulo - SP",Zona Norte,-23.49621469949458,-46.67713606035662,Troca de Óleo,Anual,459.29,Jeep Renegade,2012
9385,"Av. Ibirapuera, 802 - Zona Norte, São Paulo - SP",Zona Norte,-23.519534058021744,-46.657342166812526,Elétrica,Semestral,484.9,Hyundai HB20,2019
9386,"Rua Oscar Freire, 1077 - Zona Norte, São Paulo - SP",Zona Norte,-23.492023576108263,-46.64057651138953,Troca de Óleo,Trimestral,330.48,Chevrolet Onix,2012
9387,"Rua Oscar Freire, 1260 - Zona Norte, São Paulo - SP",Zona Norte,-23.486372919677464,-46.62275706887293,Funilaria,Semestral,507.3,Renault Kwid,2012
9388,"Rua Pamplona, 1878 - Zona Norte, São Paulo - SP",Zona Norte,-23.512757944942948,-46.66154742701263,Suspensão,Mensal,309.7,Chevrolet Onix,2025
9389,"Av. Ibirapuera, 1497 - Zona Norte, São Paulo - SP",Zona Norte,-23.499302248937838,-46.67500331963674,Balanceamento,Mensal,584.04,Toyota Corolla,2019
9390,"Rua da Consolação, 1592 - Zona Norte, São Paulo - SP",Zona Norte,-23.50742742878539,-46.66690734603666,Suspensão,Trimestral,445.8,Jeep Renegade,2020
9391,"Rua da Consolação, 932 - Zona Norte, São Paulo - SP",Zona Norte,-23.54401642602042,-46.648356752266814,Elétrica,Mensal,319.21,BMW 320i,2012
9392,"Rua Vergueiro, 1154 - Zona Norte, São Paulo - SP",Zona Norte,-23.505884989323047,-46.64131411525581,Alinhamento,Mensal,366.09,Fiat Argo,2017
9393,"Av. Ibirapuera, 470 - Zona Norte, São Paulo - SP",Zona Norte,-23.505690566323157,-46.6461756251118,Motor,Anual,563.32,Hyundai HB20,2016
9394,"Rua da Consolação, 389 - Zona Norte, São Paulo - SP",Zona Norte,-23.475514375061824,-46.6224012544131,Ar Condicionado,Semestral,330.27,Volkswagen Golf,2012
9395,"Av. Paulista, 800 - Zona Norte, São Paulo - SP",Zona Norte,-23.517787074752903,-46.65167579601391,Alinhamento,Anual,373.55,Renault Kwid,2018
9396,"Av. Brigadeiro Faria Lima, 685 - Zona Norte, São Paulo - SP",Zona Norte,-23.487809257218355,-46.65145401555607,Motor,Anual,470.15,Fiat Argo,2022
9397,"Av. Ibirapuera, 1695 - Zona Norte, São Paulo - SP",Zona Norte,-23.50408493927106,-46.666412526658604,Motor,Semestral,346.76,Jeep Renegade,2018
9398,"Av. Sumaré, 468 - Zona Norte, São Paulo - SP",Zona Norte,-23.492795470645724,-46.641766105621016,Motor,Trimestral,558.09,Ford Focus,2021
9399,"Av. Brigadeiro Faria Lima, 1513 - Zona Norte, São Paulo - SP",Zona Norte,-23.52740033829097,-46.648429244108456,Motor,Anual,561.67,Chevrolet Onix,2014
9400,"Av. Santo Amaro, 1617 - Zona Norte, São Paulo - SP",Zona Norte,-23.475375786213945,-46.67941994531285,Motor,Semestral,429.8,Chevrolet Onix,2016
9401,"Av. Sumaré, 545 - Zona Norte, São Paulo - SP",Zona Norte,-23.470563420035003,-46.64908608419252,Suspensão,Anual,343.44,Hyundai HB20,2010
9402,"Av. Santo Amaro, 1099 - Zona Norte, São Paulo - SP",Zona Norte,-23.481383563702757,-46.62254610334197,Pintura,Semestral,338.0,Ford Focus,2016
9403,"Av. Rebouças, 637 - Zona Norte, São Paulo - SP",Zona Norte,-23.527436753936897,-46.64487890450411,Balanceamento,Semestral,319.09,Hyundai HB20,2025
9404,"Rua Teodoro Sampaio, 1060 - Zona Norte, São Paulo - SP",Zona Norte,-23.490368929410447,-46.659983418298744,Ar Condicionado,Anual,439.72,Ford Focus,2019
9405,"Rua Teodoro Sampaio, 826 - Zona Norte, São Paulo - SP",Zona Norte,-23.47462695342837,-46.64026382472324,Funilaria,Anual,345.96,Honda Civic,2023
9406,"Rua Teodoro Sampaio, 1882 - Zona Norte, São Paulo - SP",Zona Norte,-23.49415909723031,-46.67016492296402,Pintura,Trimestral,492.84,Hyundai HB20,2020
9407,"Av. Ibirapuera, 794 - Zona Norte, São Paulo - SP",Zona Norte,-23.502668157177308,-46.63633602816065,Elétrica,Anual,407.81,Chevrolet Onix,2016
9408,"Av. Paulista, 1543 - Zona Norte, São Paulo - SP",Zona Norte,-23.508492452025468,-46.67866302684163,Funilaria,Mensal,480.23,BMW 320i,2025
9409,"Rua Pamplona, 949 - Zona Norte, São Paulo - SP",Zona Norte,-23.515568308813936,-46.63883859009167,Motor,Mensal,436.54,Jeep Renegade,2023
9410,"Rua da Consolação, 574 - Zona Norte, São Paulo - SP",Zona Norte,-23.492359649751435,-46.62993999772345,Elétrica,Mensal,357.33,Chevrolet Onix,2014
9411,"Rua Augusta, 1528 - Zona Norte, São Paulo - SP",Zona Norte,-23.488670694872997,-46.670108565328505,Elétrica,Trimestral,340.61,Renault Kwid,2014
9412,"Av. Ibirapuera, 1350 - Zona Norte, São Paulo - SP",Zona Norte,-23.4955562067617,-46.6815767514529,Pintura,Semestral,487.64,Hyundai HB20,2018
9413,"Rua Pamplona, 1031 - Zona Norte, São Paulo - SP",Zona Norte,-23.502788410412276,-46.606125957199446,Ar Condicionado,Trimestral,464.89,Jeep Renegade,2023
9414,"Av. Ibirapuera, 180 - Zona Norte, São Paulo - SP",Zona Norte,-23.473092490652853,-46.66231209481589,Balanceamento,Semestral,591.96,Chevrolet Onix,2024
9415,"Av. Ibirapuera, 443 - Zona Norte, São Paulo - SP",Zona Norte,-23.501077310366075,-46.6536499865067,Elétrica,Trimestral,578.72,Toyota Corolla,2024
9416,"Rua Oscar Freire, 1892 - Zona Norte, São Paulo - SP",Zona Norte,-23.524335380144514,-46.65735977634065,Troca de Óleo,Anual,552.12,Honda Civic,2010
